58625,38:35,اغْفِرْ,Forgive
58626,38:35,لِي,me
58627,38:35,وَهَبْ,and grant
58628,38:35,لِي,me
58629,38:35,مُلْكًا,"a kingdom,"
58630,38:35,لَا,not
58631,38:35,يَنْبَغِي,(will) belong
58632,38:35,لِأَحَدٍ,to anyone
58633,38:35,مِنْ,after me.
58634,38:35,بَعْدِي,after me.
58635,38:35,إِنَّكَ,"Indeed, You"
58636,38:35,أَنْتَ,[You]
58637,38:35,الْوَهَّابُ,"(are) the Bestower."""
58638,38:36,فَسَخَّرْنَا,Then We subjected
58639,38:36,لَهُ,to him
58640,38:36,الرِّيحَ,the wind
58641,38:36,تَجْرِي,to flow
58642,38:36,بِأَمْرِهِ,"by his command,"
58643,38:36,رُخَاءً,"gently,"
58644,38:36,حَيْثُ,wherever
58645,38:36,أَصَابَ,"he directed,"
58646,38:37,وَالشَّيَاطِينَ,"And the devils,"
58647,38:37,كُلَّ,every
58648,38:37,بَنَّاءٍ,builder
58649,38:37,وَغَوَّاصٍ,"and diver,"
58650,38:38,وَءَاخَرِينَ,And others
58651,38:38,مُقَرَّنِينَ,bound
58652,38:38,فِي,in
58653,38:38,الْأَصْفَادِ,chains.
58654,38:39,هَذَا,"""This"
58655,38:39,عَطَاؤُنَا,"(is) Our gift,"
58656,38:39,فَامْنُنْ,so grant
58657,38:39,أَوْ,or
58658,38:39,أَمْسِكْ,withhold
58659,38:39,بِغَيْرِ,without
58660,38:39,حِسَابٍ,"account."""
58661,38:40,وَإِنَّ,"And indeed,"
58662,38:40,لَهُ,for him
58663,38:40,عِنْدَنَا,with Us
58664,38:40,لَزُلْفَى,surely is a near access
58665,38:40,وَحُسْنَ,and a good
58666,38:40,مَءَابٍ,place of return.
58667,38:41,وَاذْكُرْ,And remember
58668,38:41,عَبْدَنَا,Our slave
58669,38:41,أَيُّوبَ,"Ayyub,"
58670,38:41,إِذْ,when
58671,38:41,نَادَى,he called
58672,38:41,رَبَّهُ,"his Lord,"
58673,38:41,أَنِّي,"""That [I],"
58674,38:41,مَسَّنِيَ,(has) touched me
58675,38:41,الشَّيْطَانُ,Shaitaan
58676,38:41,بِنُصْبٍ,with distress
58677,38:41,وَعَذَابٍ,"and suffering."""
58678,38:42,ارْكُضْ,"""Strike"
58679,38:42,بِرِجْلِكَ,with your foot.
58680,38:42,هَذَا,This
58681,38:42,مُغْتَسَلٌ,"(is a spring of) water to bathe,"
58682,38:42,بَارِدٌ,cool
58683,38:42,وَشَرَابٌ,"and a drink."""
58684,38:43,وَوَهَبْنَا,And We granted
58685,38:43,لَهُ,[to] him
58686,38:43,أَهْلَهُ,his family
58687,38:43,وَمِثْلَهُمْ,and a like of them
58688,38:43,مَعَهُمْ,"with them,"
58689,38:43,رَحْمَةً,a Mercy
58690,38:43,مِنَّا,from Us
58691,38:43,وَذِكْرَى,and a Reminder
58692,38:43,لِأُولِي,for those of understanding.
58693,38:43,الْأَلْبَابِ,for those of understanding.
58694,38:44,وَخُذْ,"""And take"
58695,38:44,بِيَدِكَ,in your hand
58696,38:44,ضِغْثًا,a bunch
58697,38:44,فَاضْرِبْ,and strike
58698,38:44,بِهِ,with it
58699,38:44,وَلَا,and (do) not
58700,38:44,تَحْنَثْ,"break (your) oath."""
58701,38:44,إِنَّا,"Indeed, We"
58702,38:44,وَجَدْنَاهُ,[We] found him
58703,38:44,صَابِرًا,"patient,"
58704,38:44,نِعْمَ,an excellent
58705,38:44,الْعَبْدُ,slave.
58706,38:44,إِنَّهُ,"Indeed, he"
58707,38:44,أَوَّابٌ,repeatedly turned.
58708,38:45,وَاذْكُرْ,And remember
58709,38:45,عِبَادَنَا,Our slaves
58710,38:45,إِبْرَاهِيمَ,Ibrahim
58711,38:45,وَإِسْحَاقَ,and Ishaq
58712,38:45,وَيَعْقُوبَ,"and Ayyub,"
58713,38:45,أُولِي,possessors
58714,38:45,الْأَيْدِي,(of) strength
58715,38:45,وَالْأَبْصَارِ,and vision.
58716,38:46,إِنَّا,"Indeed, We"
58717,38:46,أَخْلَصْنَاهُمْ,[We] chose them
58718,38:46,بِخَالِصَةٍ,for an exclusive (quality);
58719,38:46,ذِكْرَى,remembrance
58720,38:46,الدَّارِ,(of) the Home.
58721,38:47,وَإِنَّهُمْ,"And indeed, they"
58722,38:47,عِنْدَنَا,to Us
58723,38:47,لَمِنَ,(are) from
58724,38:47,الْمُصْطَفَيْنَ,"the chosen ones,"
58725,38:47,الْأَخْيَارِ,the best.
58726,38:48,وَاذْكُرْ,And remember
58727,38:48,إِسْمَاعِيلَ,Ismail
58728,38:48,وَالْيَسَعَ,and Al-Yasa
58729,38:48,وَذَا,"and Dhul-kifl,"
58730,38:48,الْكِفْلِ,"and Dhul-kifl,"
58731,38:48,وَكُلٌّ,and all
58732,38:48,مِنَ,(are) from
58733,38:48,الْأَخْيَارِ,the best.
58734,38:49,هَذَا,This
58735,38:49,ذِكْرٌ,(is) a Reminder.
58736,38:49,وَإِنَّ,"And indeed,"
58737,38:49,لِلْمُتَّقِينَ,for the righteous
58738,38:49,لَحُسْنَ,"surely, is a good"
58739,38:49,مَءَابٍ,"place of return,"
58740,38:50,جَنَّاتِ,Gardens
58741,38:50,عَدْنٍ,"(of) Eternity,"
58742,38:50,مُفَتَّحَةً,(will be) opened
58743,38:50,لَهُمُ,for them
58744,38:50,الْأَبْوَابُ,the gates.
58745,38:51,مُتَّكِئِينَ,Reclining
58746,38:51,فِيهَا,"therein,"
58747,38:51,يَدْعُونَ,they will call
58748,38:51,فِيهَا,therein
58749,38:51,بِفَاكِهَةٍ,for fruit
58750,38:51,كَثِيرَةٍ,many
58751,38:51,وَشَرَابٍ,and drink.
58752,38:52,وَعِنْدَهُمْ,And with them
58753,38:52,قَاصِرَاتُ,(will be) companions of modest gaze
58754,38:52,الطَّرْفِ,(will be) companions of modest gaze
58755,38:52,أَتْرَابٌ,well-matched.
58756,38:53,هَذَا,This
58757,38:53,مَا,(is) what
58758,38:53,تُوعَدُونَ,you are promised
58759,38:53,لِيَوْمِ,for (the) Day
58760,38:53,الْحِسَابِ,(of) Account.
58761,38:54,إِنَّ,"Indeed,"
58762,38:54,هَذَا,this
58763,38:54,لَرِزْقُنَا,(is) surely Our provision;
58764,38:54,مَا,not
58765,38:54,لَهُ,for it
58766,38:54,مِنْ,any
58767,38:54,نَفَادٍ,depletion.
58768,38:55,هَذَا,This (is so)!
58769,38:55,وَإِنَّ,"And indeed,"
58770,38:55,لِلطَّاغِينَ,for the transgressors
58771,38:55,لَشَرَّ,surely (is) an evil
58772,38:55,مَءَابٍ,place of return.
58773,38:56,جَهَنَّمَ,Hell;
58774,38:56,يَصْلَوْنَهَا,they will burn therein
58775,38:56,فَبِئْسَ,and wretched (is)
58776,38:56,الْمِهَادُ,the resting place.
58777,38:57,هَذَا,This (is so)!
58778,38:57,فَلْيَذُوقُوهُ,"Then let theme it,"
58779,38:57,حَمِيمٌ,boiling fluid
58780,38:57,وَغَسَّاقٌ,and purulence.
58781,38:58,وَءَاخَرُ,And other
58782,38:58,مِنْ,of
58783,38:58,شَكْلِهِ,its type
58784,38:58,أَزْوَاجٌ,(of various) kinds.
58785,38:59,هَذَا,This
58786,38:59,فَوْجٌ,(is) a company
58787,38:59,مُقْتَحِمٌ,bursting
58788,38:59,مَعَكُمْ,(in) with you.
58789,38:59,لَا,No
58790,38:59,مَرْحَبًا,welcome
58791,38:59,بِهِمْ,for them.
58792,38:59,إِنَّهُمْ,"Indeed, they"
58793,38:59,صَالُوا,(will) burn
58794,38:59,النَّارِ,(in) the Fire.
58795,38:60,قَالُوا,"They say,"
58796,38:60,بَلْ,"""Nay!"
58797,38:60,أَنْتُمْ,You -
58798,38:60,لَا,no
58799,38:60,مَرْحَبًا,welcome
58800,38:60,بِكُمْ,for you.
58801,38:60,أَنْتُمْ,You
58802,38:60,قَدَّمْتُمُوهُ,brought this
58803,38:60,لَنَا,upon us.
58804,38:60,فَبِئْسَ,So wretched (is)
58805,38:60,الْقَرَارُ,"the settlement."""
58806,38:61,قَالُوا,"They will say,"
58807,38:61,رَبَّنَا,"""Our Lord,"
58808,38:61,مَنْ,whoever
58809,38:61,قَدَّمَ,brought
58810,38:61,لَنَا,upon us
58811,38:61,هَذَا,this;
58812,38:61,فَزِدْهُ,increase for him
58813,38:61,عَذَابًا,a punishment
58814,38:61,ضِعْفًا,double
58815,38:61,فِي,in
58816,38:61,النَّارِ,"the Fire."""
58817,38:62,وَقَالُوا,"And they (will) say,"
58818,38:62,مَا,"""What (is)"
58819,38:62,لَنَا,for us
58820,38:62,لَا,not
58821,38:62,نَرَى,we see
58822,38:62,رِجَالًا,men
58823,38:62,كُنَّا,we used to
58824,38:62,نَعُدُّهُمْ,count them
58825,38:62,مِنَ,among
58826,38:62,الْأَشْرَارِ,the bad ones?
58827,38:63,أَتَّخَذْنَاهُمْ,Did we take them
58828,38:63,سِخْرِيًّا,(in) ridicule
58829,38:63,أَمْ,or
58830,38:63,زَاغَتْ,has turned away
58831,38:63,عَنْهُمُ,from them
58832,38:63,الْأَبْصَارُ,"the vision?"""
58833,38:64,إِنَّ,"Indeed,"
58834,38:64,ذَلِكَ,that
58835,38:64,لَحَقٌّ,(is) surely (the) truth -
58836,38:64,تَخَاصُمُ,(the) quarreling
58837,38:64,أَهْلِ,(of the) people
58838,38:64,النَّارِ,(of) the Fire.
58839,38:65,قُلْ,"Say,"
58840,38:65,إِنَّمَا,"""Only"
58841,38:65,أَنَا,I am
58842,38:65,مُنْذِرٌ,"a warner,"
58843,38:65,وَمَا,and not
58844,38:65,مِنْ,(is there) any
58845,38:65,إِلَهٍ,god
58846,38:65,إِلَّا,except
58847,38:65,اللَّهُ,"Allah,"
58848,38:65,الْوَاحِدُ,the One
58849,38:65,الْقَهَّارُ,"the Irresistible,"
58850,38:66,رَبُّ,Lord
58851,38:66,السَّمَاوَاتِ,(of) the heavens
58852,38:66,وَالْأَرْضِ,and the earth
58853,38:66,وَمَا,and whatever
58854,38:66,بَيْنَهُمَا,"(is) between them,"
58855,38:66,الْعَزِيزُ,"the All-Mighty,"
58856,38:66,الْغَفَّارُ,"the Oft-Forgiving."""
58857,38:67,قُلْ,"Say,"
58858,38:67,هُوَ,"""It (is)"
58859,38:67,نَبَؤٌا,a news
58860,38:67,عَظِيمٌ,"great,"
58861,38:68,أَنْتُمْ,You
58862,38:68,عَنْهُ,from it
58863,38:68,مُعْرِضُونَ,tur
58864,38:69,مَا,Not
58865,38:69,كَانَ,is
58866,38:69,لِيَ,for me
58867,38:69,مِنْ,any
58868,38:69,عِلْمٍ,knowledge
58869,38:69,بِالْمَلَإِ,"(of) the chiefs,"
58870,38:69,الْأَعْلَى,the exalted
58871,38:69,إِذْ,when
58872,38:69,يَخْتَصِمُونَ,they were disputing.
58873,38:70,إِنْ,Not
58874,38:70,يُوحَى,has been revealed
58875,38:70,إِلَيَّ,to me
58876,38:70,إِلَّا,except
58877,38:70,أَنَّمَا,that only
58878,38:70,أَنَا,I am
58879,38:70,نَذِيرٌ,a warner
58880,38:70,مُبِينٌ,"clear."""
58881,38:71,إِذْ,When
58882,38:71,قَالَ,said
58883,38:71,رَبُّكَ,your Lord
58884,38:71,لِلْمَلَائِكَةِ,"to the Angels,"
58885,38:71,إِنِّي,"""Indeed,"
58886,38:71,خَالِقٌ,going to create
58887,38:71,بَشَرًا,a human being
58888,38:71,مِنْ,from
58889,38:71,طِينٍ,clay.
58890,38:72,فَإِذَا,So when
58891,38:72,سَوَّيْتُهُ,I have proportioned him
58892,38:72,وَنَفَخْتُ,and breathed
58893,38:72,فِيهِ,into him
58894,38:72,مِنْ,of
58895,38:72,رُوحِي,"My spirit,"
58896,38:72,فَقَعُوا,then fall down
58897,38:72,لَهُ,to him
58898,38:72,سَاجِدِينَ,"prostrating."""
58899,38:73,فَسَجَدَ,So prostrated
58900,38:73,الْمَلَائِكَةُ,the Angels
58901,38:73,كُلُّهُمْ,all of them
58902,38:73,أَجْمَعُونَ,together.
58903,38:74,إِلَّا,Except
58904,38:74,إِبْلِيسَ,Iblis;
58905,38:74,اسْتَكْبَرَ,he was arrogant
58906,38:74,وَكَانَ,and became
58907,38:74,مِنَ,of
58908,38:74,الْكَافِرِينَ,the disbelievers.
58909,38:75,قَالَ,"He said,"
58910,38:75,يَاإِبْلِيسُ,"""O Iblis!"
58911,38:75,مَا,What
58912,38:75,مَنَعَكَ,prevented you
58913,38:75,أَنْ,that
58914,38:75,تَسْجُدَ,you (should) prostrate
58915,38:75,لِمَا,to (one) whom
58916,38:75,خَلَقْتُ,I created
58917,38:75,بِيَدَيَّ,with My Hands?
58918,38:75,أَسْتَكْبَرْتَ,Are you arrogant
58919,38:75,أَمْ,or
58920,38:75,كُنْتَ,are you
58921,38:75,مِنَ,of
58922,38:75,الْعَالِينَ,"the exalted ones."""
58923,38:76,قَالَ,"He said,"
58924,38:76,أَنَا,"""I am"
58925,38:76,خَيْرٌ,better
58926,38:76,مِنْهُ,than him.
58927,38:76,خَلَقْتَنِي,You created me
58928,38:76,مِنْ,from
58929,38:76,نَارٍ,fire
58930,38:76,وَخَلَقْتَهُ,and You created him
58931,38:76,مِنْ,from
58932,38:76,طِينٍ,"clay."""
58933,38:77,قَالَ,"He said,"
58934,38:77,فَاخْرُجْ,"""Then get out"
58935,38:77,مِنْهَا,"of it,"
58936,38:77,فَإِنَّكَ,"for indeed, you"
58937,38:77,رَجِيمٌ,(are) accursed.
58938,38:78,وَإِنَّ,"And indeed,"
58939,38:78,عَلَيْكَ,upon you
58940,38:78,لَعْنَتِي,(is) My curse
58941,38:78,إِلَى,until
58942,38:78,يَوْمِ,(the) Day
58943,38:78,الدِّينِ,"(of) Judgment."""
58944,38:79,قَالَ,"He said,"
58945,38:79,رَبِّ,"""My Lord!"
58946,38:79,فَأَنْظِرْنِي,Then give me
58947,38:79,إِلَى,until
58948,38:79,يَوْمِ,(the) Day
58949,38:79,يُبْعَثُونَ,"they are resurrected."""
58950,38:80,قَالَ,"He said,"
58951,38:80,فَإِنَّكَ,"""Then indeed, you"
58952,38:80,مِنَ,(are) of
58953,38:80,الْمُنْظَرِينَ,"those given respite,"
58954,38:81,إِلَى,Until
58955,38:81,يَوْمِ,(the) Day
58956,38:81,الْوَقْتِ,(of) the time
58957,38:81,الْمَعْلُومِ,"well-known."""
58958,38:82,قَالَ,"He said,"
58959,38:82,فَبِعِزَّتِكَ,"""Then by"
58960,38:82,لَأُغْوِيَنَّهُمْ,I will surely mislead them
58961,38:82,أَجْمَعِينَ,all.
58962,38:83,إِلَّا,Except
58963,38:83,عِبَادَكَ,Your slaves
58964,38:83,مِنْهُمُ,among them
58965,38:83,الْمُخْلَصِينَ,"the chosen ones."""
58966,38:84,قَالَ,"He said,"
58967,38:84,فَالْحَقُّ,"""Then (it is) the truth"
58968,38:84,وَالْحَقَّ,and the truth
58969,38:84,أَقُولُ,"I say,"
58970,38:85,لَأَمْلَأَنَّ,Surely I will fill
58971,38:85,جَهَنَّمَ,Hell
58972,38:85,مِنْكَ,with you
58973,38:85,وَمِمَّنْ,and those who
58974,38:85,تَبِعَكَ,follow you
58975,38:85,مِنْهُمْ,among them
58976,38:85,أَجْمَعِينَ,"all."""
58977,38:86,قُلْ,"Say,"
58978,38:86,مَا,"""Not"
58979,38:86,أَسْءَلُكُمْ,I ask you
58980,38:86,عَلَيْهِ,for it
58981,38:86,مِنْ,any
58982,38:86,أَجْرٍ,"payment,"
58983,38:86,وَمَا,and not
58984,38:86,أَنَا,I am
58985,38:86,مِنَ,of
58986,38:86,الْمُتَكَلِّفِينَ,the ones who pretend.
58987,38:87,إِنْ,Not
58988,38:87,هُوَ,it (is)
58989,38:87,إِلَّا,except
58990,38:87,ذِكْرٌ,a Reminder
58991,38:87,لِلْعَالَمِينَ,to the worlds.
58992,38:88,وَلَتَعْلَمُنَّ,And surely you will know
58993,38:88,نَبَأَهُ,its information
58994,38:88,بَعْدَ,after
58995,38:88,حِينٍ,"a time."""
58996,39:1,تَنْزِيلُ,(The) revelation
58997,39:1,الْكِتَابِ,(of) the Book
58998,39:1,مِنَ,(is) from
58999,39:1,اللَّهِ,Allah
59000,39:1,الْعَزِيزِ,"the All-Mighty,"
59001,39:1,الْحَكِيمِ,the All-Wise.
59002,39:2,إِنَّا,"Indeed, We"
59003,39:2,أَنْزَلْنَا,[We] have revealed
59004,39:2,إِلَيْكَ,to you
59005,39:2,الْكِتَابَ,the Book
59006,39:2,بِالْحَقِّ,in truth;
59007,39:2,فَاعْبُدِ,so worship
59008,39:2,اللَّهَ,Allah
59009,39:2,مُخْلِصًا,(being) sincere
59010,39:2,لَهُ,to Him
59011,39:2,الدِّينَ,(in) the religion.
59012,39:3,أَلَا,"Unquestionably,"
59013,39:3,لِلَّهِ,for Allah
59014,39:3,الدِّينُ,(is) the religion
59015,39:3,الْخَالِصُ,the pure.
59016,39:3,وَالَّذِينَ,And those who
59017,39:3,اتَّخَذُوا,take
59018,39:3,مِنْ,besides Him
59019,39:3,دُونِهِ,besides Him
59020,39:3,أَوْلِيَاءَ,"protectors,"
59021,39:3,مَا,"""Not"
59022,39:3,نَعْبُدُهُمْ,we worship them
59023,39:3,إِلَّا,except
59024,39:3,لِيُقَرِّبُونَا,that they may bring us near
59025,39:3,إِلَى,to
59026,39:3,اللَّهِ,Allah
59027,39:3,زُلْفَى,"(in) nearness."""
59028,39:3,إِنَّ,"Indeed,"
59029,39:3,اللَّهَ,Allah
59030,39:3,يَحْكُمُ,will judge
59031,39:3,بَيْنَهُمْ,between them
59032,39:3,فِي,in
59033,39:3,مَا,what
59034,39:3,هُمْ,they
59035,39:3,فِيهِ,[in it]
59036,39:3,يَخْتَلِفُونَ,differ.
59037,39:3,إِنَّ,"Indeed,"
59038,39:3,اللَّهَ,Allah
59039,39:3,لَا,(does) not
59040,39:3,يَهْدِي,guide
59041,39:3,مَنْ,(one) who
59042,39:3,هُوَ,[he]
59043,39:3,كَاذِبٌ,(is) a liar
59044,39:3,كَفَّارٌ,and a disbeliever.
59045,39:4,لَوْ,If
59046,39:4,أَرَادَ,Allah (had) intended
59047,39:4,اللَّهُ,Allah (had) intended
59048,39:4,أَنْ,to
59049,39:4,يَتَّخِذَ,take
59050,39:4,وَلَدًا,"a son,"
59051,39:4,لَاصْطَفَى,"surely, He (could) have chosen"
59052,39:4,مِمَّا,from what
59053,39:4,يَخْلُقُ,He creates
59054,39:4,مَا,whatever
59055,39:4,يَشَاءُ,He willed.
59056,39:4,سُبْحَانَهُ,Glory be to Him!
59057,39:4,هُوَ,He
59058,39:4,اللَّهُ,(is) Allah
59059,39:4,الْوَاحِدُ,"the One,"
59060,39:4,الْقَهَّارُ,the Irresistible.
59061,39:5,خَلَقَ,He created
59062,39:5,السَّمَاوَاتِ,the heavens
59063,39:5,وَالْأَرْضَ,and the earth
59064,39:5,بِالْحَقِّ,in [the] truth.
59065,39:5,يُكَوِّرُ,He wraps
59066,39:5,اللَّيْلَ,the night
59067,39:5,عَلَى,over
59068,39:5,النَّهَارِ,the day
59069,39:5,وَيُكَوِّرُ,and wraps
59070,39:5,النَّهَارَ,the day
59071,39:5,عَلَى,over
59072,39:5,اللَّيْلِ,the night.
59073,39:5,وَسَخَّرَ,And He subjected
59074,39:5,الشَّمْسَ,the sun
59075,39:5,وَالْقَمَرَ,"and the moon,"
59076,39:5,كُلٌّ,each
59077,39:5,يَجْرِي,running
59078,39:5,لِأَجَلٍ,for a term
59079,39:5,مُسَمًّى,specified.
59080,39:5,أَلَا,"Unquestionably,"
59081,39:5,هُوَ,He
59082,39:5,الْعَزِيزُ,"(is) the All-Mighty,"
59083,39:5,الْغَفَّارُ,the Oft-Forgiving.
59084,39:6,خَلَقَكُمْ,He created you
59085,39:6,مِنْ,from
59086,39:6,نَفْسٍ,a soul
59087,39:6,وَاحِدَةٍ,single.
59088,39:6,ثُمَّ,Then
59089,39:6,جَعَلَ,He made
59090,39:6,مِنْهَا,from it
59091,39:6,زَوْجَهَا,its mate.
59092,39:6,وَأَنْزَلَ,And He sent down
59093,39:6,لَكُمْ,for you
59094,39:6,مِنَ,of
59095,39:6,الْأَنْعَامِ,the cattle
59096,39:6,ثَمَانِيَةَ,eight
59097,39:6,أَزْوَاجٍ,kinds.
59098,39:6,يَخْلُقُكُمْ,He creates you
59099,39:6,فِي,in
59100,39:6,بُطُونِ,(the) wombs
59101,39:6,أُمَّهَاتِكُمْ,"(of) your mothers,"
59102,39:6,خَلْقًا,creation
59103,39:6,مِنْ,after
59104,39:6,بَعْدِ,after
59105,39:6,خَلْقٍ,"creation,"
59106,39:6,فِي,in
59107,39:6,ظُلُمَاتٍ,darkness[es]
59108,39:6,ثَلَاثٍ,three.
59109,39:6,ذَلِكُمُ,That
59110,39:6,اللَّهُ,(is) Allah
59111,39:6,رَبُّكُمْ,your Lord;
59112,39:6,لَهُ,for Him
59113,39:6,الْمُلْكُ,(is) the dominion.
59114,39:6,لَا,(There is) no
59115,39:6,إِلَهَ,god
59116,39:6,إِلَّا,except
59117,39:6,هُوَ,He.
59118,39:6,فَأَنَّى,Then how
59119,39:6,تُصْرَفُونَ,are you turning away?
59120,39:7,إِنْ,If
59121,39:7,تَكْفُرُوا,you disbelieve
59122,39:7,فَإِنَّ,"then indeed,"
59123,39:7,اللَّهَ,Allah
59124,39:7,غَنِيٌّ,(is) free from need
59125,39:7,عَنْكُمْ,of you.
59126,39:7,وَلَا,And not
59127,39:7,يَرْضَى,He likes
59128,39:7,لِعِبَادِهِ,in His slaves
59129,39:7,الْكُفْرَ,ungratefulness.
59130,39:7,وَإِنْ,And if
59131,39:7,تَشْكُرُوا,you are grateful
59132,39:7,يَرْضَهُ,He likes it
59133,39:7,لَكُمْ,in you.
59134,39:7,وَلَا,And not
59135,39:7,تَزِرُ,will bear
59136,39:7,وَازِرَةٌ,bearer of burdens
59137,39:7,وِزْرَ,(the) burden
59138,39:7,أُخْرَى,(of) another.
59139,39:7,ثُمَّ,Then
59140,39:7,إِلَى,to
59141,39:7,رَبِّكُمْ,your Lord
59142,39:7,مَرْجِعُكُمْ,"(is) your return,"
59143,39:7,فَيُنَبِّئُكُمْ,then He will inform you
59144,39:7,بِمَا,about what
59145,39:7,كُنْتُمْ,you used to
59146,39:7,تَعْمَلُونَ,do.
59147,39:7,إِنَّهُ,"Indeed, He"
59148,39:7,عَلِيمٌ,(is) the All-Knower
59149,39:7,بِذَاتِ,of what (is) in the breasts.
59150,39:7,الصُّدُورِ,of what (is) in the breasts.
59151,39:8,وَإِذَا,And when
59152,39:8,مَسَّ,touches
59153,39:8,الْإِنْسَانَ,[the] man
59154,39:8,ضُرٌّ,"adversity,"
59155,39:8,دَعَا,he calls
59156,39:8,رَبَّهُ,his Lord
59157,39:8,مُنِيبًا,turning
59158,39:8,إِلَيْهِ,to Him;
59159,39:8,ثُمَّ,then
59160,39:8,إِذَا,when
59161,39:8,خَوَّلَهُ,He bestows on him
59162,39:8,نِعْمَةً,a favor
59163,39:8,مِنْهُ,"from Himself,"
59164,39:8,نَسِيَ,he forgets
59165,39:8,مَا,(for) what
59166,39:8,كَانَ,he used to call
59167,39:8,يَدْعُوا,he used to call
59168,39:8,إِلَيْهِ,[to] Him
59169,39:8,مِنْ,"before,"
59170,39:8,قَبْلُ,"before,"
59171,39:8,وَجَعَلَ,and he sets up
59172,39:8,لِلَّهِ,to Allah
59173,39:8,أَنْدَادًا,rivals
59174,39:8,لِيُضِلَّ,to mislead
59175,39:8,عَنْ,from
59176,39:8,سَبِيلِهِ,His Path.
59177,39:8,قُلْ,"Say,"
59178,39:8,تَمَتَّعْ,"""Enjoy"
59179,39:8,بِكُفْرِكَ,in your disbelief
59180,39:8,قَلِيلًا,(for) a little.
59181,39:8,إِنَّكَ,"Indeed, you"
59182,39:8,مِنْ,(are) of
59183,39:8,أَصْحَابِ,(the) companions
59184,39:8,النَّارِ,"(of) the Fire."""
59185,39:9,أَمَّنْ,Is (one) who
59186,39:9,هُوَ,[he]
59187,39:9,قَانِتٌ,(is) devoutly obedient -
59188,39:9,ءَانَاءَ,(during) hours
59189,39:9,اللَّيْلِ,"(of) the night,"
59190,39:9,سَاجِدًا,prostrating
59191,39:9,وَقَائِمًا,"and standing,"
59192,39:9,يَحْذَرُ,fearing
59193,39:9,الْءَاخِرَةَ,the Hereafter
59194,39:9,وَيَرْجُوا,and hoping
59195,39:9,رَحْمَةَ,(for the) Mercy
59196,39:9,رَبِّهِ,(of) his Lord?
59197,39:9,قُلْ,"Say,"
59198,39:9,هَلْ,"""Are"
59199,39:9,يَسْتَوِي,equal
59200,39:9,الَّذِينَ,those who
59201,39:9,يَعْلَمُونَ,know
59202,39:9,وَالَّذِينَ,and those who
59203,39:9,لَا,(do) not
59204,39:9,يَعْلَمُونَ,"know?"""
59205,39:9,إِنَّمَا,Only
59206,39:9,يَتَذَكَّرُ,will take heed
59207,39:9,أُولُوا,those of understanding.
59208,39:9,الْأَلْبَابِ,those of understanding.
59209,39:10,قُلْ,"Say,"
59210,39:10,يَاعِبَادِ,"""O My slaves"
59211,39:10,الَّذِينَ,[those] who
59212,39:10,ءَامَنُوا,believe!
59213,39:10,اتَّقُوا,Fear
59214,39:10,رَبَّكُمْ,your Lord.
59215,39:10,لِلَّذِينَ,For those who
59216,39:10,أَحْسَنُوا,do good
59217,39:10,فِي,in
59218,39:10,هَذِهِ,this
59219,39:10,الدُّنْيَا,world
59220,39:10,حَسَنَةٌ,"(is) good,"
59221,39:10,وَأَرْضُ,and the earth
59222,39:10,اللَّهِ,(of) Allah
59223,39:10,وَاسِعَةٌ,(is) spacious.
59224,39:10,إِنَّمَا,Only
59225,39:10,يُوَفَّى,will be paid back in full
59226,39:10,الصَّابِرُونَ,the patient ones
59227,39:10,أَجْرَهُمْ,their reward
59228,39:10,بِغَيْرِ,without
59229,39:10,حِسَابٍ,"account."""
59230,39:11,قُلْ,"Say,"
59231,39:11,إِنِّي,"""Indeed, I"
59232,39:11,أُمِرْتُ,[I] am commanded
59233,39:11,أَنْ,that
59234,39:11,أَعْبُدَ,I worship
59235,39:11,اللَّهَ,"Allah,"
59236,39:11,مُخْلِصًا,(being) sincere
59237,39:11,لَهُ,to Him
59238,39:11,الدِّينَ,(in) the religion.
59239,39:12,وَأُمِرْتُ,And I am commanded
59240,39:12,لِأَنْ,that
59241,39:12,أَكُونَ,I be
59242,39:12,أَوَّلَ,(the) first
59243,39:12,الْمُسْلِمِينَ,"(of) those who submit."""
59244,39:13,قُلْ,"Say,"
59245,39:13,إِنِّي,"""Indeed, I"
59246,39:13,أَخَافُ,"[I] fear,"
59247,39:13,إِنْ,if
59248,39:13,عَصَيْتُ,I disobey
59249,39:13,رَبِّي,"my Lord,"
59250,39:13,عَذَابَ,(the) punishment
59251,39:13,يَوْمٍ,(of) a Day
59252,39:13,عَظِيمٍ,"great."""
59253,39:14,قُلِ,"Say,"
59254,39:14,اللَّهَ,"""I worship Allah"
59255,39:14,أَعْبُدُ,"""I worship Allah"
59256,39:14,مُخْلِصًا,(being) sincere
59257,39:14,لَهُ,to Him
59258,39:14,دِينِي,(in) my religion.
59259,39:15,فَاعْبُدُوا,So worship
59260,39:15,مَا,what
59261,39:15,شِئْتُمْ,you will
59262,39:15,مِنْ,"besides Him."""
59263,39:15,دُونِهِ,"besides Him."""
59264,39:15,قُلْ,"Say,"
59265,39:15,إِنَّ,"""Indeed,"
59266,39:15,الْخَاسِرِينَ,the losers
59267,39:15,الَّذِينَ,(are) those who
59268,39:15,خَسِرُوا,(will) lose
59269,39:15,أَنْفُسَهُمْ,themselves
59270,39:15,وَأَهْلِيهِمْ,and their families
59271,39:15,يَوْمَ,(on the) Day
59272,39:15,الْقِيَامَةِ,(of) the Resurrection.
